Product Link,Product Name,Selling Price,Price Before Discount,DiscountPercentage,Bundle Offer,Free Shipping,Shipping Price,Quantity Sold,Brand of Product,Overall Product Rating,Rating with Photo,Rating with comments,Amount in Wishlist,Store Name,Store Rating,No. of Products sold by store,Store Response Rate,Store Time taken to respond,Store Joined time,Store Follower Count
/Unisex-Women-Men-Summer-Slippers-Soft-Sole-Open-Toe-Shower-Shoes-i.34246897.1149075369, PreferredUnisex Women Men Summer Slippers Soft Sole Open Toe Shower Shoes,$8.84 ,$8.93 ,1% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,1,kkbgood.sg,513,1902,96%,within days,24 months ago,578
/Men-Women-Winter-Plush-Sheep-Slippers-Horse-Animal-Slippers-Ladies-Shoes-Indoor-i.9782095.984173182, PreferredMen Women Winter Plush Sheep Slippers Horse Animal Slippers Ladies Shoes Indoor,$8.24 - $8.74,$8.24 - $12.49,30% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,3,No Brand,4,0,1,3,elenxs.sg,4946,3159,79%,within hours,3 years ago,1524
/1-Pair-Soft-Men-Plastic-Slipper-with-Non-slip-Thicken-Sole-i.50235900.851513629,1 Pair Soft Men Plastic Slipper with Non-slip Thicken Sole,$6.27 ,$8.18 ,23% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No brand,No Ratings Yet,0,0,0,bolaile9999.sg,91,1313,66%,within hours,21 months ago,6
/Men-Women-Slippers-Warm-Breathable-Fur-Shoes-i.5859784.645382282, PreferredMen & Women Slippers Warm Breathable Fur Shoes,$8.38 - $8.44,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No brand,No Ratings Yet,0,0,0,formydarling.sg,11890,4878,91%,within hours,3 years ago,2430
/men-summer-Household-Non-slip-baotou-slippers-i.20150784.223772503,men summer Household Non-slip baotou slippers,$10.90 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,2,No brand,No Ratings Yet,0,0,0,fancyocean.sg,59,501,0%,within hours,29 months ago,18
/Striped-Cloth-Bottom-Couples-Women-Men-Warm-Slippers-Non-i.8715449.197311108,Striped Cloth Bottom Couples Women Men Warm Slippers Non,$1.90 - $2.50,No Discount,No Discount,No Bundles Avaliable,Free shipping,$0.00 ,23,No brand,4.9,0,6,18,timemaster.sg,11885,4985,94%,within hours,3 years ago,2447
/10-Pairs-Hotel-Travel-Spa-Disposable-Slippers-for-Men-and-Women-i.13495361.2616774702,10 Pairs Hotel Travel Spa Disposable Slippers for Men and Women,$6.60 ,$8.80 ,25% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,delaman.sg,1225,1883,90%,within hours,33 months ago,1311
/xggg-summer-cool-slippers-for-men-and-women-i.162545988.2546185838,xggg summer cool slippers for men and women,$9.08 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,iq3q.sip.sg,0,230,57%,within hours,2 months ago,1
/Buy-a-slippers-for-women's-summer-2019-new-indoor-home-with-couples-bathroom-non-slip-bath-cool-drag-man-i.119590155.2425709698,Buy a slippers for women's summer 2019 new indoor home with couples bathroom non-slip bath cool drag man,$11.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,szruibaodianzi3.sg,29,2910,90%,within hours,8 months ago,26
/Buy-a-slipper-for-women-summer-home-indoor-bathroom-anti-skid-bathing-couple-slippers-men-soft-Bottom-i.119590057.2425697673,Buy a slipper for women summer home indoor bathroom anti-skid bathing couple slippers men soft Bottom,$10.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,szruibaodianzi2.sg,30,2121,80%,within hours,8 months ago,29
/Cotton-slippers-women's-winter-bag-with-indoor-cute-home-couple-thick-soled-plush-moon-son-post-partum-shoes-men-i.119590057.2425691891,Cotton slippers women's winter bag with indoor cute home couple thick-soled plush moon son post-partum shoes men,$10.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,szruibaodianzi2.sg,30,2121,80%,within hours,8 months ago,29
/Buy-a-slippers-for-women's-summer-2019-new-home-non-slip-indoor-and-outdoor-bathroom-bath-cute-cool-drag-man-i.119590057.2425515046,Buy a slippers for women's summer 2019 new home non-slip indoor and outdoor bathroom bath cute cool drag man,$11.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,szruibaodianzi2.sg,30,2121,80%,within hours,8 months ago,29
/Buy-a-couple-of-moon-cotton-slippers-female-winter-bag-and-home-with-indoor-anti-skid-hair-drag-man-i.119590155.2425385726,Buy a couple of moon cotton slippers female winter bag and home with indoor anti-skid hair drag man,$16.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,szruibaodianzi3.sg,29,2910,90%,within hours,8 months ago,26
/2019-New-Slippers-Women's-summer-home-with-indoor-anti-skid-couple-bathroom-shower-leaky-man-i.119590057.2425227040,2019 New Slippers Women's summer home with indoor anti-skid couple bathroom shower leaky man,$6.00 - $7.00,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,szruibaodianzi2.sg,30,2121,80%,within hours,8 months ago,29
/Outside-in-the-summer-of-2019-new-slippers-women-wear-fashionable-woman-with-flat-sandals-beach-antiskid-men-and-lov-i.119337371.2291469637,Outside in the summer of 2019 new slippers women wear fashionable woman with flat sandals beach antiskid men and lov,$15.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,qingdaodajian2.sg,16,3081,98%,within hours,8 months ago,21
/Simple-flat-rubber-slipper-slippers-for-men-and-women-couple-i.76750745.2215413549,Simple flat rubber slipper slippers for men and women couple,$17.50 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,beixiang.sg,3,2963,57%,within hours,15 months ago,3
/Anti-static-slippers-clean-dust-free-protective-slippers-men-and-women-i.130100254.2188872477,Anti-static slippers clean dust-free protective slippers men and women,$5.73 - $7.45,$15.50 - $20.15,63% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No brand,No Ratings Yet,0,0,0,hottoppe.sg,275,4554,85%,within hours,7 months ago,103
/Anti-static-slippers-clean-dust-free-protective-slippers-men-and-women-i.130100254.2188872465,Anti-static slippers clean dust-free protective slippers men and women,$5.86 - $7.34,$15.85 - $19.85,63% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No brand,No Ratings Yet,0,0,0,hottoppe.sg,275,4554,85%,within hours,7 months ago,103
/anti-static-slippers-clean-dust-free-protective-slippers-men-and-women-clean-working-shoes-soft-bottom-black-diarola-i.130100056.2059382471,anti-static slippers clean dust-free protective slippers men and women clean working shoes soft bottom black diarola,$9.80 - $12.52,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No brand,No Ratings Yet,0,0,0,diarola.sg,149,4859,29%,within hours,7 months ago,63
/Cork-slippers-beach-shoes-for-men-and-women-outdoor-seaside-word-drag-outside-we-i.76667628.1563892187,Cork slippers beach shoes for men and women outdoor seaside word drag outside we,$24.20 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,1,jianhua66.sg,61,4938,83%,within hours,15 months ago,270
/We-Bare-Bears-Panda-Grizzly-Winter-Half-Pack-Bedroom-Slippers-Women-Man-Shoes-i.67975263.2065793963, PreferredWe Bare Bears Panda Grizzly Winter Half Pack Bedroom Slippers Women Man Shoes,$10.90 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,48,No Brand,5,9,12,65,bigtree.sg,2777,331,99%,within hours,16 months ago,309
/TTLIFE10-Plastic-men-sandals-cool-slippers-non-slip-breathable-i.14925755.1881446288,TTLIFE10 Plastic men sandals cool slippers non-slip breathable,$8.00 ,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$0.00 - $1.00,7,No Brand,4,0,0,30,ttlife10.sg,292,48,78%,within hours,32 months ago,242
/Sandals-men's-little-monster-summer-Korean-fashion-large-size-slip-thick-bottom-home-wearing-slippers-men-i.162317015.2472058431,Sandals men's little monster summer Korean fashion large size slip thick bottom home wearing slippers men,$8.91 ,$13.30 ,33% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,4,No Brand,5,0,0,3,hhalzy.sg,3,131,100%,within hours,2 months ago,120
/Uni-Women-Men-Flannel-Open-Toe-Hotel-Home-Indoor-Fleece-Winter-Slippers-Hot-i.91087572.1842292789, PreferredUni  Women Men Flannel Open Toe Hotel Home Indoor Fleece Winter Slippers Hot,$2.91 ,$12.22 ,76% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,46,No Brand,4.5,3,4,32,datings.sg,659,7564,81%,within hours,12 months ago,41
/men-Fashion-Solid-Color-Casual-Non-slip-Thick-Bottom-Home-Slippers-i.29238486.2589586047, Preferredmen Fashion Solid Color Casual Non-slip Thick Bottom Home Slippers,$3.99 ,$6.65 ,40% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,2,No Brand,5,0,0,1,powder.sg,2707,3243,100%,within hours,25 months ago,782
/Original-Birkenstock-Men-Women-Slipper-Boston-Leather-Slipper-Casual-Cork-Shoes-Black-i.99608764.2583562694,Original Birkenstock Men Women Slipper Boston Leather Slipper Casual Cork Shoes Black,$66.50 ,$95.00 ,30% off,Any 2 at $115.00,No Free Shipping,$1.00 ,2,Birkenstock,No Ratings Yet,0,0,3,namanmaoyi.sg,57,823,97%,within hours,11 months ago,974
/Authentic-German-BirkenstockMilano-men-and-women-leather-cork-sandals-large-size-slippers-i.163415354.2465921551,Authentic German BirkenstockMilano men and women leather cork sandals large size slippers,$39.37 ,$127.00 ,69% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,3,Birkenstock,5,0,1,99,huant.sg,11,21,100%,within hours,60 days ago,19
/Birkenstock-Cork-Slipper-Men-Women-Double-Buckle-Suede-Beach-Shoes-i.99608764.2380761766,Birkenstock Cork Slipper Men Women Double Buckle Suede Beach Shoes,$38.50 ,$55.00 ,30% off,Any 2 at $75.00,No Free Shipping,$1.00 ,3,Birkenstock,5,0,0,2,namanmaoyi.sg,57,823,97%,within hours,11 months ago,974
/Original-Birkenstock-Cork-Slipper-Men-Women-Leather-Casual-Beach-Shoes-i.99608764.2380761721,Original Birkenstock Cork Slipper Men Women Leather Casual Beach Shoes,$38.50 ,$55.00 ,30% off,Any 2 at $75.00,No Free Shipping,$1.00 ,3,Birkenstock,5,0,0,3,namanmaoyi.sg,57,823,97%,within hours,11 months ago,974
/Summer-Men-shoes-Breathable-Waterproof-Non-slip-Beach-shoes-Slippers-Korean-version-Sandals-i.151697239.2379516350,Summer Men shoes Breathable Waterproof Non-slip Beach shoes Slippers Korean version Sandals,$11.29 ,$22.59 ,50% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,2,No Brand,5,2,2,5,nbshoes.sg,117,103,90%,within hours,4 months ago,56
/-Original-New-Slippers-Men-Women-Medusa-Embossed-Upper-Classic-Style-Sandals-i.140783245.2207657299,[Original] New Slippers Men Women Medusa Embossed Upper Classic Style Sandals,$36.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,2,No Brand,No Ratings Yet,0,0,12,huali.sg,15,286,87%,within hours,5 months ago,25
/OriginalBirkenstock-FLORIDA-Florida-Three-Button-Men-and-women-Slippers-i.63692334.1426469751,OriginalBirkenstock FLORIDA Florida Three Button Men and women Slippers,$40.64 ,$41.90 ,3% off,Any 2 enjoy 5% off,Free shipping for orders over $20,$0.00 ,19,Birkenstock,5,1,3,28,yfcompany.sg,302,222,84%,within hours,17 months ago,819
/Men's-sandalsSlippers-men-and-Summer-men's-Sandals-Korean-version-2019-male-i.147144268.2683852189,Men's sandalsSlippers men and Summer men's Sandals Korean version 2019 male,$20.00 - $23.00,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,1,No Brand,No Ratings Yet,0,0,1,dd3s1,12,1477,77%,within hours,4 months ago,5
/Big-Logo-Black-and-White-Men-Mens-Men's-Men-S-Male-Lelaki-Slippers-Slides-Selipar-Sandals-Beach-Indoor-Sport-i.169903775.2673329965,Big Logo Black and White Men Mens Men's Men S Male Lelaki Slippers Slides Selipar Sandals Beach Indoor Sport,$37.50 ,$75.00 ,50% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,1,No Brand,5,0,0,0,nikeshoes.sg,16,264,100%,within hours,34 days ago,43
/Bape-x-Suicoke-ABC-KawKisee-Ape-18ss-Women-Men-Trendy-Summer-Slippers-Sandals-i.170053176.2658610265,Bape x Suicoke ABC KawKisee Ape 18ss Women Men Trendy Summer Slippers Sandals,$52.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,1,No Brand,5,0,0,1,lixsa.sg,2,797,100%,within hours,33 days ago,4
/Men-Women-Sanitary-Closed-Toe-Travel-Hotel-Use-Non-Slip-Spa-Fluffy-Home-Disposable-Slipper-Guest-Bathroom-10-Pairs-i.132655953.2598184161, PreferredMen Women Sanitary Closed Toe Travel Hotel Use Non Slip Spa Fluffy Home Disposable Slipper Guest Bathroom 10 Pairs,$4.98 ,$9.42 ,47% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,1,No Brand,4,0,0,0,haitang.sg,477,7132,86%,within hours,6 months ago,37
/Kaws-Couple-Slippers-Men-Wonmen-Casual-Street-House-Slippers-i.90172857.2512899599,Kaws Couple Slippers Men Wonmen Casual Street House Slippers,$7.80 - $10.20,$26.70 ,71% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,1,No Brand,5,0,1,7,syk.shitou.sg,525,544,91%,within hours,12 months ago,354
/Kaws-Men-Women-Couple-Sandals-Slippers-Casual-House-Slippers-i.90172857.2511659300,Kaws Men Women Couple Sandals Slippers Casual House Slippers,$7.80 - $10.20,$26.70 ,71% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,3,No Brand,4.5,0,0,3,syk.shitou.sg,525,544,91%,within hours,12 months ago,354
/Authentic-German-Birkenstock-shoes-Mayari-Boken-men-and-women-softwood-toe-sandals-and-slippers-i.163415354.2499527722,Authentic German Birkenstock shoes Mayari Boken men and women softwood toe sandals and slippers,$39.37 ,$127.00 ,69% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,3,Birkenstock,5,0,0,86,huant.sg,11,21,100%,within hours,60 days ago,19
/Authentic-German-Birkenstock-Mayari-Boken-men-and-women-softwood-toe-sandals-and-slippers-female-summer-i.163415354.2488729552,Authentic German Birkenstock Mayari Boken men and women softwood toe sandals and slippers female summer,$39.37 ,$127.00 ,69% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,1,Birkenstock,5,0,1,87,huant.sg,11,21,100%,within hours,60 days ago,19
/Men-Casual-Slippers-Plain-Peep-Toe-Flat-Beach-Pool-Summer-Home-Casual-i.19216692.2464136676, PreferredMen Casual Slippers Plain Peep Toe Flat Beach Pool Summer Home Casual,$14.96 ,$23.02 ,35% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,2,No Brand,5,0,1,2,coobuy.sg,12148,4106,99%,within hours,30 months ago,3347
/Anti-Slip-EVA-Nursing-Clogs-Chef-Kitchen-Clogs-Slipper-Work-Shoes-Women-Men-i.140625780.2461823353,Anti Slip EVA Nursing Clogs Chef Kitchen Clogs Slipper Work Shoes Women Men,$11.12 - $27.61,$21.39 - $53.10,48% off,Any 2 enjoy 5% off,Free shipping for orders over $20,$0.00 - $1.00,1,No Brand,5,1,1,1,cuticate.sg,15,1720,75%,within hours,5 months ago,89
/-Original-Sandals-Men-Slippers-Women-N-I-K-E-WMNS-BENASSI-SWOOSH-Summer-Sports-i.95967043.2393750546,[Original] Sandals Men Slippers Women N-I-K-E WMNS BENASSI SWOOSH Summer Sports,$26.00 ,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$1.00 ,3,Nike,5,0,2,6,yingpa.sg,21,49,98%,within hours,11 months ago,1033
/Birkenstock-Cork-Slipper-Double-Buckle-Men-Women-Leather-Slipper-cream-coloured-i.99608764.2380761755,Birkenstock Cork Slipper Double Buckle Men Women Leather Slipper cream-coloured,$38.50 ,$55.00 ,30% off,Any 2 at $75.00,No Free Shipping,$1.00 ,1,Birkenstock,5,0,0,1,namanmaoyi.sg,57,823,97%,within hours,11 months ago,974
/Original-Birkenstock-Men-Women-Cork-Slipper-Suede-Black-Slipper-i.99608764.2380761736,Original Birkenstock Men Women Cork Slipper Suede Black Slipper,$38.50 ,$55.00 ,30% off,Any 2 at $75.00,No Free Shipping,$1.00 ,1,Birkenstock,5,1,1,4,namanmaoyi.sg,57,823,97%,within hours,11 months ago,974
/Male-outside-in-the-summer-of-2019-new-wear-slippers-man-word-procrastinates-individuality-outdoor-non-slip-bottom-sa-i.130107642.2311732212,Male outside in the summer of 2019 new wear slippers man word procrastinates individuality outdoor non-slip bottom sa,$16.33 ,$23.00 ,29% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,1,No Brand,5,0,0,0,sistery.sg,9,768,37%,within hours,6 months ago,5
/2018-New-Summer-Leather-men's-sandals-big-size-male-Slippers-Man-i.119595148.2276473707,2018 New Summer Leather men's sandals big-size male Slippers Man,$18.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,3,No Brand,5,0,0,1,szmengte2.sg,77,2213,67%,within hours,8 months ago,48
/Fashion-Summer-Men-Slippers-Boy-Outdoor-Beach-Sandals-Flat-Slippers-Bedroom-Shoes-i.11271939.2154405904,Fashion Summer Men Slippers Boy Outdoor Beach Sandals Flat Slippers Bedroom Shoes,$11.00 ,$15.00 ,27% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,3,No Brand,5,1,1,9,liweike.sg,2551,457,98%,within hours,35 months ago,2350
/READY-STOCKOriginal-Birkenstock-Men-and-women-Sandals-slippers-i.122243341.2145995077,READY STOCKOriginal Birkenstock Men and women  Sandals slippers,$39.06 ,$62.00 ,37% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,2,Birkenstock,5,1,1,7,allbest.sg,100,223,86%,within hours,8 months ago,98
/READY-STOCKOriginal-Birkenstock-Men-and-women-Sandals-slippers-i.122243341.2145965914,READY STOCKOriginal Birkenstock Men and women  Sandals slippers,$39.06 ,$62.00 ,37% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,1,Birkenstock,5,1,1,3,allbest.sg,100,223,86%,within hours,8 months ago,98
/-Original-Summer-Sandal-Men-Outdoor-Sports-Non-slip-Slippers-Men's-Shoes-i.62704948.2120563975,[Original] Summer Sandal Men Outdoor Sports  Non-slip Slippers Men's Shoes,$32.00 ,$35.00 ,9% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,2,No Brand,5,1,1,4,dianyi.sg,111,377,81%,within hours,18 months ago,43
/-Original-Bost-Adidas-Sandal-Men-Slide-Shoes-ADILETTE-Summer-Student-Slippers-i.62704948.2120496301,[Original] Bost Adidas Sandal Men Slide Shoes ADILETTE Summer Student Slippers,$29.00 ,$35.00 ,17% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,5,adidas,3.8,1,3,40,dianyi.sg,111,377,81%,within hours,18 months ago,43
/-Original-Sandals-Men-Slippers-Women-N-I-K-E-WMNS-BENASSI-SWOOSH-Summer-Sports-i.62704948.2120469960,[Original] Sandals Men Slippers Women N-I-K-E WMNS BENASSI SWOOSH Summer Sports,$29.00 ,$35.00 ,17% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,6,Nike,5,0,1,15,dianyi.sg,111,377,81%,within hours,18 months ago,43
/Crocs-Men-Sandals-New-Korean-Summer-Outdoor-Shoes-Casual-Slipper-Beach-Shoes1804-i.62704948.2115017661,Crocs Men Sandals New Korean Summer Outdoor Shoes Casual Slipper Beach Shoes1804,$10.50 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,4,No Brand,4,1,0,4,dianyi.sg,111,377,81%,within hours,18 months ago,43
